"date","state","source","section","swab_id","swab_type","species","temp","sex","mass","fa","id","band_size","recap","rc","age","age_confidence","wing_score","wing_score2","site"
"8/17/21","WI","KEL","","KL21WI0815","BAT","EPFU",NA,"F",16.41,42.6,"P_989.001032567398",4.2,"N","NR","J",1,1,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0816","BAT","MYLU",NA,"F",6.9,39,"P_989.001032567366",2.9,"N","NR","J",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0817","BAT","EPFU",NA,"M",18.51,48,"P_989.001032567392",4.2,"N","R","A",1,1,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0818","BAT","MYLU",NA,"F",7.54,38.9,"P_989.001032567393",2.9,"N","R","A",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0819","BAT","MYLU",NA,"M",7.28,36.5,"P_989.001032567440",2.9,"N","NR","J",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0820","BAT","MYLU",NA,"F",7.51,37.7,"P_989.001032567361",2.9,"N","R","A",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0821","BAT","PESU",NA,"M",6.47,35.8,"P_989.001032567403",2.4,"N","NR","J",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0822","BAT","MYLU",NA,"F",7.21,39,"P_989.001032567387",2.9,"N","NR","J",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0823","BAT","MYLU",NA,"F",7.28,37.7,"P_989.001032567407",2.9,"N","NR","J",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0825","BAT","MYLU",NA,"M",9.69,37.8,"P_989.001032567344",2.9,"N","R","A",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0827","BAT","MYLU",NA,"M",7.49,37,"P_989.001032567426",2.9,"N","NR","J",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0828","BAT","MYLU",NA,"F",8.36,37.2,"P_989.001032567424",2.9,"N","R","A",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0829","BAT","MYLU",NA,"M",7.41,38.5,"P_989.001032567421",2.9,"N","NR","A",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0830","BAT","MYLU",NA,"F",7.62,36.7,"P_989.001032567417",2.9,"N","NR","J",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0831","BAT","MYLU",NA,"F",7.67,37.4,"P_989.001032567357",2.9,"N","R","A",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0832","BAT","MYLU",NA,"F",7.76,37.2,"P_989.001032567419",2.9,"N","R","A",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0833","BAT","MYLU",NA,"F",7.89,37.5,"P_989.001032567382",2.9,"N","NR","J",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0834","BAT","MYLU",NA,"M",7.24,38.1,"P_989.001032567414",2.9,"N","NR","J",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0835","BAT","MYLU",NA,"F",7.82,38.5,"P_989.001032567406",2.9,"N","NR","J",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0836","BAT","MYLU",NA,"M",7.54,39.4,"P_989.001032567429",2.9,"N","NR","J",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0837","BAT","MYLU",NA,"M",7.37,37.2,"P_989.001032567356",2.9,"N","NR","J",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0838","BAT","MYLU",NA,"M",7.32,36.9,"P_989.001032567430",2.9,"N","NR","J",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0839","BAT","MYLU",NA,"M",7.17,37.4,"P_989.001032567385",2.9,"N","NR","J",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0840","BAT","MYLU",NA,"F",8.29,37.4,"P_989.001032567437",2.9,"N","R","A",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0841","BAT","MYLU",NA,"F",7.43,38.9,"P_989.001032567433",2.9,"N","NR","J",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0843","BAT","MYLU",NA,"F",8,38,"P_989.001032567351",2.9,"N","NR","J",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0844","BAT","MYLU",NA,"F",7.78,37.8,"P_989.001032567360",2.9,"N","R","A",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0845","BAT","MYLU",NA,"M",8.11,39.8,"P_989.001032567416",2.9,"N","NR","J",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0846","BAT","MYLU",NA,"F",8.58,36.9,"P_989.001032567350",2.9,"N","R","A",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0848","BAT","MYLU",NA,"F",7.54,37.3,"P_989.001032567400",2.9,"N","NR","J",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0849","BAT","MYLU",NA,"M",8.41,37.5,"P_989.001032567435",2.9,"N","R","A",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0850","BAT","MYLU",NA,"M",7.72,35.5,"P_989.001032567349",2.9,"N","NR","J",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0851","BAT","MYLU",NA,"F",8.81,37.6,"P_989.001032567391",2.9,"N","R","A",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0852","BAT","MYLU",NA,"M",8.58,36.1,"P_989.001032567399",2.9,"N","R","A",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0853","BAT","MYLU",NA,"M",7.78,37.1,"P_989.001032567378",2.9,"N","NR","J",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0854","BAT","MYLU",NA,"M",8.78,38.4,"P_989.001032567431",2.9,"N","NR","J",1,1,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0855","BAT","MYLU",NA,"M",7.36,37.5,"P_989.001032567438",2.9,"N","NR","J",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0856","BAT","MYLU",NA,"M",11.25,36.8,"P_989.001032567401",2.9,"N","R","A",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0857","BAT","MYLU",NA,"F",7.64,35,"P_989.001032567420",2.9,"N","R","A",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0858","BAT","MYLU",NA,"M",7.67,36.5,"P_989.001032567422",2.9,"N","R","A",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0859","BAT","MYLU",NA,"M",7.41,37.6,"P_989.001032567347",2.9,"N","NR","J",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0863","BAT","MYLU",NA,"M",7,36.5,"P_989.001032567390",2.9,"N","NR","J",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0864","BAT","MYLU",NA,"F",8.1,36.8,"P_989.001032567439",2.9,"N","NR","J",1,0,NA,"MAOC"
"8/17/21","WI","KEL","","KL21WI0866","BAT","MYLU",NA,"F",7.37,37,"P_989.001032567348",2.9,"N","NR","J",1,0,NA,"MAOC"
"8/19/21","WI","KEL","","KL21WI0868","BAT","MYLU",NA,"M",9.28,36,"P_989.001032567373",2.9,"N","NR","A",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0870","BAT","MYLU",NA,"M",6.9,37.1,"P_989.001032567418",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0871","BAT","MYLU",NA,"M",7.75,37.2,"P_989.001032567427",2.9,"N","NR","A",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0873","BAT","MYLU",NA,"F",7.3,36.1,"P_989.001032567371",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0874","BAT","MYLU",NA,"M",7.07,36.8,"P_989.001032567415",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0875","BAT","MYLU",NA,"M",7.41,37.9,"P_989.001032567409",2.9,"N","NR","J",0,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0876","BAT","MYLU",NA,"M",7.05,38,"P_989.001032567367",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0878","BAT","MYLU",NA,"M",6.97,38.4,"P_989.001032567368",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0879","BAT","MYLU",NA,"M",6.85,38.1,"P_989.001032567410",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0881","BAT","MYLU",NA,"M",7.42,38.6,"P_989.001032567370",2.9,"N","NR","J",0,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0882","BAT","MYLU",NA,"M",7.41,37.8,"P_989.001032567404",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0884","BAT","MYLU",NA,"F",7.79,37.3,"P_989.001032567372",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0885","BAT","MYLU",NA,"M",9,36.5,"P_989.001032567425",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0886","BAT","MYLU",NA,"M",7.22,37.1,"P_989.001032567413",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0887","BAT","MYLU",NA,"F",7.25,37,"P_989.001032567374",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0888","BAT","MYLU",NA,"M",7.49,37.1,"P_989.001032567343",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0889","BAT","MYLU",NA,"F",7.2,38.6,"P_989.001032567364",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0890","BAT","MYLU",NA,"F",7.51,38.5,"P_989.001032567363",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0891","BAT","MYLU",NA,"F",8.17,37.3,"P_989.001032567381",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0892","BAT","MYLU",NA,"M",8.4,38.5,"P_989.001032567412",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0893","BAT","MYLU",NA,"F",8.9,37.6,"P_989.001032567394",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0894","BAT","MYLU",NA,"F",8.07,36.2,"P_989.001032567376",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0895","BAT","MYLU",NA,"F",11.57,39.1,"P_989.001032567434",2.9,"N","R","A",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0896","BAT","MYLU",NA,"M",7.41,36.9,"P_989.001032567346",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0897","BAT","MYLU",NA,"M",7.07,36.7,"P_989.001032567355",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0898","BAT","MYLU",NA,"F",8.25,38.1,"P_989.001032567383",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0900","BAT","MYLU",NA,"M",7.3,36.5,"P_989.001032567353",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0901","BAT","MYLU",NA,"M",7.44,37.2,"P_989.001032567380",2.9,"N","NR","J",1,1,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0902","BAT","MYLU",NA,"M",7.5,35.5,"P_989.001032567359",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0903","BAT","MYLU",NA,"M",8.17,38.5,"P_989.001032567375",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0904","BAT","MYLU",NA,"M",8.63,38.3,"P_989.001032567411",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0905","BAT","MYLU",NA,"M",7.51,37.6,"P_989.001032567377",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0907","BAT","MYLU",NA,"F",6.92,40.1,"P_989.001032567441",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0908","BAT","MYLU",NA,"M",7.93,36.8,"P_989.001032566750",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0909","BAT","MYLU",NA,"F",8.66,41.3,"P_989.001032566774",2.9,"N","R","A",1,1,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0910","BAT","MYLU",NA,"M",7.58,36.9,"P_989.001032566801",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0911","BAT","MYLU",NA,"F",7.87,38.1,"P_989.001032566776",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0912","BAT","MYLU",NA,"M",7.74,35.5,"P_989.001032566823",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0913","BAT","MYLU",NA,"F",8.78,37.6,"P_989.001032566837",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0914","BAT","MYLU",NA,"F",9,37.5,"P_989.001032566777",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0915","BAT","MYLU",NA,"F",7.93,37.5,"P_989.001032566835",2.9,"N","NR","J",0,1,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0916","BAT","MYLU",NA,"M",7.77,37.2,"P_989.001032566791",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0917","BAT","MYLU",NA,"M",7.63,38.1,"P_989.001032566758",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0918","BAT","MYLU",NA,"M",7.78,36.5,"P_989.001032566749",2.9,"N","R","A",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0919","BAT","MYLU",NA,"F",8.38,37,"P_989.001032566772",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0921","BAT","MYLU",NA,"F",8.05,38.1,"P_989.001032566765",2.9,"N","NR","J",1,1,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0922","BAT","MYLU",NA,"M",7,36.1,"P_989.001032566784",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0924","BAT","MYLU",NA,"M",7.91,39.1,"P_989.001032566742",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0925","BAT","MYLU",NA,"F",8.52,39.5,"P_989.001032566803",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0926","BAT","MYLU",NA,"M",7.79,37.9,"P_989.001032566818",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0927","BAT","MYLU",NA,"F",7.66,36.5,"P_989.001032566825",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0928","BAT","MYLU",NA,"F",7.3,35.7,"P_989.001032566744",2.9,"N","NR","J",0,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0929","BAT","MYLU",NA,"F",8.06,39.2,"P_989.001032566757",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0931","BAT","MYLU",NA,"M",8.23,35.6,"P_989.001032566761",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0932","BAT","MYLU",NA,"M",8.55,37.8,"P_989.001032566798",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0933","BAT","MYLU",NA,"M",7.56,38.8,"P_989.001032566769",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0934","BAT","MYLU",NA,"M",7.8,38,"P_989.001032566806",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0935","BAT","MYLU",NA,"F",8.18,36.9,"P_989.001032566753",2.9,"N","R","A",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0936","BAT","MYLU",NA,"M",7.42,36.1,"P_989.001032566759",2.9,"N","R","A",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0937","BAT","MYLU",NA,"F",7.66,37.1,"P_989.001032566816",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0939","BAT","MYLU",NA,"M",7.39,38.6,"P_989.001032566840",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0940","BAT","MYLU",NA,"M",9.88,38.3,"P_989.001032566826",2.9,"N","R","A",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0942","BAT","MYLU",NA,"F",8.09,38.1,"P_989.001032566831",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0944","BAT","MYLU",NA,"F",7.9,36.5,"P_989.001032566775",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0945","BAT","MYLU",NA,"F",7.53,35.6,"P_989.001032566751",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0946","BAT","MYLU",NA,"M",7.22,35.7,"P_989.001032566804",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/19/21","WI","KEL","","KL21WI0947","BAT","MYLU",NA,"M",7.81,37.8,"P_989.001032566819",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI0981","BAT","MYLU",NA,"M",7.67,36.6,"P_989.001034179420",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI0982","BAT","MYLU",NA,"M",7.71,37.9,"P_989.001040476319",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI0983","BAT","MYLU",NA,"M",6.33,37.8,"P_989.001034179447",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI0984","BAT","MYLU",NA,"M",8.55,36.1,"P_989.001040476327",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI0985","BAT","MYLU",NA,"M",8.79,37.5,"P_989.001034179446",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI0986","BAT","MYLU",NA,"M",7.09,38.5,"P_989.001040476334",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI0987","BAT","MYLU",NA,"M",8.46,38.7,"P_989.001034179450",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI0988","BAT","MYLU",NA,"M",6.85,38,"P_989.001040476310",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI0989","BAT","MYLU",NA,"F",7.45,37.7,"P_989.001034179429",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI0990","BAT","MYLU",NA,"M",6.59,35.8,"P_989.001040476329",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI0991","BAT","MYLU",NA,"F",7.53,37.4,"P_989.001040476331",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI0992","BAT","MYLU",NA,"M",6.61,37.4,"P_989.001034179433",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI0993","BAT","MYLU",NA,"M",7.3,38,"P_989.001034179438",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI0994","BAT","MYLU",NA,"M",8,38.2,"P_989.001040476395",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI0995","BAT","MYLU",NA,"F",6.78,35.3,"P_989.001034179457",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI0996","BAT","MYLU",NA,"M",8.38,37.1,"P_989.001040476320",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI0997","BAT","MYLU",NA,"M",8.16,35.7,"P_989.001040476347",2.9,"N","R","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI0998","BAT","MYLU",NA,"M",7.49,36.8,"P_989.001034179466",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI0999","BAT","MYLU",NA,"M",7,36.4,"P_989.001040476324",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1000","BAT","MYLU",NA,"M",7.34,38,"P_989.001034179431",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1001","BAT","MYLU",NA,"M",8.36,37.5,"P_989.001034179461",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1002","BAT","MYLU",NA,"M",6.82,36,"P_989.001040476341",2.9,"N","NR","J",1,1,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1003","BAT","MYLU",NA,"M",10.23,38.1,"P_989.001034179490",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1004","BAT","MYLU",NA,"F",9.16,37.9,"P_989.001040476357",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1005","BAT","MYLU",NA,"M",10.14,38.7,"P_989.001034179424",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1006","BAT","MYLU",NA,"M",9.73,36.6,"P_989.001040476312",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1007","BAT","MYLU",NA,"M",8.06,38,"P_989.001040476317",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1008","BAT","MYLU",NA,"F",6.45,35,"P_989.001034179426",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1009","BAT","MYLU",NA,"M",9.94,36.4,"P_989.001040476315",2.9,"N","NR","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1010","BAT","MYLU",NA,"F",8.73,39,"P_989.001034179472",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1011","BAT","MYLU",NA,"M",10.47,37.4,"P_989.001040476313",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1012","BAT","MYLU",NA,"M",9.33,37.9,"P_989.001034179409",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1013","BAT","MYLU",NA,"M",8.93,37.7,"P_989.001040476354",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1014","BAT","MYLU",NA,"M",9.29,36.5,"P_989.001034179489",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1015","BAT","MYLU",NA,"F",8.6,37.1,"P_989.001040476366",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1016","BAT","MYLU",NA,"M",10.11,37.1,"P_989.001034179439",2.9,"N","R","A",1,1,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1017","BAT","MYLU",NA,"F",8.64,38,"P_989.001034179453",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1018","BAT","MYLU",NA,"M",10.66,36.5,"P_989.001040476344",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1019","BAT","MYLU",NA,"M",8.17,38.6,"P_989.001034179416",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1020","BAT","MYLU",NA,"M",8.76,37.5,"P_989.001040476364",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1021","BAT","MYLU",NA,"M",8.83,36.7,"P_989.001034179448",2.9,"N","R","A",1,1,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1022","BAT","MYLU",NA,"F",7.46,37.6,"P_989.001040476380",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1023","BAT","MYLU",NA,"M",10.1,36.7,"P_989.001034179414",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1024","BAT","MYLU",NA,"M",7.54,37.4,"P_989.001040476332",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1026","BAT","MYLU",NA,"M",8.71,35.6,"P_989.001040476362",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1027","BAT","MYLU",NA,"M",9.69,37.1,"P_989.001040476346",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1028","BAT","MYLU",NA,"M",9.14,36.5,"P_989.001034179418",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1029","BAT","MYLU",NA,"M",8.1,37.2,"P_989.001040476321",2.9,"N","NR","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1030","BAT","MYLU",NA,"M",9.37,36.1,"P_989.001034179404",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1031","BAT","MYLU",NA,"F",8.92,36.9,"P_989.001040476333",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1032","BAT","MYLU",NA,"F",12.78,37.9,"P_989.001034179463",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1033","BAT","MYLU",NA,"F",7.5,36.5,"P_989.001034179449",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1034","BAT","MYLU",NA,"F",8.95,36.3,"P_989.001040476336",2.9,"N","R","A",1,1,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1035","BAT","MYLU",NA,"F",11.76,37.9,"P_989.001034179485",2.9,"N","R","A",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1036","BAT","MYLU",NA,"F",8,35.9,"P_989.001034179408",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1037","BAT","MYLU",NA,"F",7.97,37.1,"P_989.001034179482",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1038","BAT","MYLU",NA,"F",7.91,36.2,"P_989.001034179422",2.9,"N","NR","J",1,0,NA,"NEIN"
"8/30/21","WI","WI DNR","","KL21WI1039","BAT","MYLU",NA,"F",8.95,36,"P_989.001040476365",2.9,"N","NR","A",1,0,NA,"NEIN"
